City,Date,PM 2.5 Value
PortAllen,6/4/2021,9
PortAllen,7/4/2021,10
PortAllen,8/4/2021,18.4
PortAllen,9/4/2021,17
PortAllen,11/4/2021,5
PortAllen,12/4/2021,11.3
PortAllen,1/5/2021,9.8
PortAllen,2/5/2021,5.5
PortAllen,3/5/2021,11.6
PortAllen,4/5/2021,11.2
PortAllen,5/5/2021,6
PortAllen,6/5/2021,4.5
PortAllen,7/5/2021,14.4
PortAllen,8/5/2021,16.7
PortAllen,9/5/2021,20.2
PortAllen,11/5/2021,7
PortAllen,12/5/2021,13
PortAllen,1/6/2021,9.5
PortAllen,2/6/2021,4.8
PortAllen,3/6/2021,7
PortAllen,4/6/2021,4.2
PortAllen,5/6/2021,5.8
PortAllen,6/6/2021,3.4
PortAllen,7/6/2021,9.5
PortAllen,8/6/2021,22.4
PortAllen,9/6/2021,14.5
PortAllen,11/6/2021,10.6
PortAllen,12/6/2021,5.1
PortAllen,1/7/2021,3.6
PortAllen,2/7/2021,3.7
PortAllen,3/7/2021,9.1
PortAllen,5/7/2021,7.1
PortAllen,6/7/2021,6.2
PortAllen,7/7/2021,5.2
PortAllen,8/7/2021,23
PortAllen,9/7/2021,12.6
PortAllen,11/7/2021,8.9
PortAllen,12/7/2021,7.8
PortAllen,1/8/2021,5.5
PortAllen,2/8/2021,6
PortAllen,3/8/2021,15.5
PortAllen,4/8/2021,7.6
PortAllen,5/8/2021,9.3
PortAllen,6/8/2021,7
PortAllen,7/8/2021,7.3
PortAllen,8/8/2021,8.3
PortAllen,9/8/2021,15.6
PortAllen,10/8/2021,12.1
PortAllen,11/8/2021,13.7
PortAllen,12/8/2021,7.4
PortAllen,1/9/2021,6
PortAllen,2/9/2021,8.9
PortAllen,3/9/2021,12
PortAllen,4/9/2021,12.9
PortAllen,5/9/2021,7.5
PortAllen,6/9/2021,9.7
PortAllen,7/9/2021,6.6
PortAllen,9/9/2021,9.6
PortAllen,10/9/2021,18
PortAllen,11/9/2021,18.7
PortAllen,12/9/2021,8.6
PortAllen,1/10/2021,7.5
PortAllen,2/10/2021,10.8
PortAllen,3/10/2021,10.5
PortAllen,4/10/2021,6.5
PortAllen,5/10/2021,4.3
PortAllen,6/10/2021,9.8
PortAllen,7/10/2021,10.5
PortAllen,9/10/2021,8.3
PortAllen,10/10/2021,12.5
PortAllen,11/10/2021,13.5
PortAllen,12/10/2021,7.4
PortAllen,1/11/2021,5.5
PortAllen,2/11/2021,4.2
PortAllen,3/11/2021,9.7
PortAllen,4/11/2021,5.6
PortAllen,5/11/2021,5.2
PortAllen,6/11/2021,9.4
PortAllen,7/11/2021,13.2
PortAllen,8/11/2021,8.4
PortAllen,9/11/2021,11.5
PortAllen,10/11/2021,9.8
PortAllen,11/11/2021,5.7
PortAllen,12/11/2021,8.1
PortAllen,1/12/2021,8.5
PortAllen,2/12/2021,5.7
PortAllen,3/12/2021,11.2
PortAllen,4/12/2021,10.2
PortAllen,5/12/2021,4.2
PortAllen,6/12/2021,7.8
PortAllen,7/12/2021,13.3
PortAllen,8/12/2021,7.6
PortAllen,9/12/2021,8.9
PortAllen,10/12/2021,8.6
PortAllen,11/12/2021,8.4
PortAllen,12/12/2021,3.8
PortAllen,1/13/2021,9.4
PortAllen,2/13/2021,10
PortAllen,3/13/2021,10.1
PortAllen,4/13/2021,7.5
PortAllen,5/13/2021,6.3
PortAllen,6/13/2021,8.7
PortAllen,7/13/2021,14.1
PortAllen,8/13/2021,5.5
PortAllen,9/13/2021,8.7
PortAllen,10/13/2021,8
PortAllen,11/13/2021,5.6
PortAllen,12/13/2021,11.4
PortAllen,1/14/2021,8.9
PortAllen,2/14/2021,10.6
PortAllen,3/14/2021,7.6
PortAllen,4/14/2021,5.3
PortAllen,5/14/2021,6.6
PortAllen,6/14/2021,10.7
PortAllen,7/14/2021,9.6
PortAllen,8/14/2021,5.1
PortAllen,9/14/2021,5.4
PortAllen,10/14/2021,9.2
PortAllen,11/14/2021,8.3
PortAllen,12/14/2021,11.7
PortAllen,1/15/2021,4.6
PortAllen,2/15/2021,7
PortAllen,3/15/2021,11.6
PortAllen,4/15/2021,3.7
PortAllen,5/15/2021,8.4
PortAllen,6/15/2021,16.3
PortAllen,7/15/2021,9.3
PortAllen,8/15/2021,8.6
PortAllen,9/15/2021,5
PortAllen,10/15/2021,8.8
PortAllen,11/15/2021,11.2
PortAllen,12/15/2021,10.9
PortAllen,1/16/2021,4.9
PortAllen,2/16/2021,10.7
PortAllen,3/16/2021,7.4
PortAllen,4/16/2021,8.3
PortAllen,5/16/2021,7.5
PortAllen,6/16/2021,11.5
PortAllen,7/16/2021,10
PortAllen,8/16/2021,7.9
PortAllen,9/16/2021,6.2
PortAllen,10/16/2021,4.5
PortAllen,11/16/2021,12.1
PortAllen,1/17/2021,7.5
PortAllen,2/17/2021,8.7
PortAllen,3/17/2021,7
PortAllen,4/17/2021,6
PortAllen,5/17/2021,8.2
PortAllen,6/17/2021,10.9
PortAllen,7/17/2021,8.5
PortAllen,8/17/2021,8.9
PortAllen,9/17/2021,5.8
PortAllen,10/17/2021,4.6
PortAllen,11/17/2021,8.7
PortAllen,12/17/2021,8
PortAllen,1/18/2021,10.7
PortAllen,2/18/2021,8
PortAllen,3/18/2021,3.7
PortAllen,4/18/2021,7.2
PortAllen,5/18/2021,3.5
PortAllen,6/18/2021,9.7
PortAllen,7/18/2021,6.1
PortAllen,8/18/2021,8.3
PortAllen,9/18/2021,4.5
PortAllen,10/18/2021,11.3
PortAllen,11/18/2021,7
PortAllen,12/18/2021,5.1
PortAllen,1/19/2021,12.5
PortAllen,2/19/2021,8.2
PortAllen,3/19/2021,3
PortAllen,4/19/2021,5.5
PortAllen,5/19/2021,6.7
PortAllen,6/19/2021,4.7
PortAllen,7/19/2021,6.1
PortAllen,8/19/2021,8.7
PortAllen,9/19/2021,5
PortAllen,10/19/2021,13
PortAllen,11/19/2021,4.8
PortAllen,12/19/2021,5.1
PortAllen,1/20/2021,12.8
PortAllen,2/20/2021,7.7
PortAllen,3/20/2021,4
PortAllen,4/20/2021,7.1
PortAllen,5/20/2021,6.8
PortAllen,6/20/2021,4.8
PortAllen,7/20/2021,4
PortAllen,8/20/2021,14.8
PortAllen,9/20/2021,6
PortAllen,10/20/2021,10.9
PortAllen,11/20/2021,11.6
PortAllen,12/20/2021,5.2
PortAllen,1/21/2021,7.8
PortAllen,2/21/2021,7.4
PortAllen,3/21/2021,9.7
PortAllen,4/21/2021,5
PortAllen,5/21/2021,7.7
PortAllen,6/21/2021,7.4
PortAllen,7/21/2021,5.6
PortAllen,8/21/2021,14.5
PortAllen,9/21/2021,9.6
PortAllen,10/21/2021,10.1
PortAllen,11/21/2021,11.3
PortAllen,12/21/2021,6.4
PortAllen,1/22/2021,3.9
PortAllen,2/22/2021,6.9
PortAllen,3/22/2021,10.9
PortAllen,4/22/2021,6.9
PortAllen,5/22/2021,8.8
PortAllen,6/22/2021,9.2
PortAllen,7/22/2021,6
PortAllen,8/22/2021,15
PortAllen,9/22/2021,5.4
PortAllen,10/22/2021,16.9
PortAllen,11/22/2021,8
PortAllen,12/22/2021,11.3
PortAllen,1/23/2021,4.8
PortAllen,2/23/2021,11.4
PortAllen,3/23/2021,4.6
PortAllen,4/23/2021,10.1
PortAllen,5/23/2021,6.9
PortAllen,6/23/2021,9.3
PortAllen,7/23/2021,6.1
PortAllen,8/23/2021,15.2
PortAllen,9/23/2021,6.5
PortAllen,10/23/2021,17
PortAllen,11/23/2021,7.3
PortAllen,12/23/2021,20.1
PortAllen,1/24/2021,8
PortAllen,2/24/2021,10.7
PortAllen,3/24/2021,6.3
PortAllen,4/24/2021,8.3
PortAllen,5/24/2021,10
PortAllen,6/24/2021,10.7
PortAllen,7/24/2021,13.6
PortAllen,8/24/2021,11.7
PortAllen,9/24/2021,8.6
PortAllen,10/24/2021,10.7
PortAllen,11/24/2021,4.5
PortAllen,12/24/2021,7
PortAllen,1/25/2021,8.2
PortAllen,2/25/2021,7.7
PortAllen,3/25/2021,11.5
PortAllen,4/25/2021,6
PortAllen,5/25/2021,10.3
PortAllen,6/25/2021,8.7
PortAllen,7/25/2021,20.7
PortAllen,8/25/2021,14
PortAllen,9/25/2021,9.8
PortAllen,10/25/2021,9.5
PortAllen,11/25/2021,6.5
PortAllen,12/25/2021,5.2
PortAllen,1/26/2021,6.6
PortAllen,2/26/2021,6.9
PortAllen,3/26/2021,12.4
PortAllen,4/26/2021,11.3
PortAllen,5/26/2021,8.9
PortAllen,6/26/2021,5.6
PortAllen,7/26/2021,24.2
PortAllen,8/26/2021,11.2
PortAllen,9/26/2021,14.2
PortAllen,10/26/2021,11.6
PortAllen,11/26/2021,5.1
PortAllen,12/26/2021,5.4
PortAllen,1/27/2021,4.2
PortAllen,2/27/2021,6.2
PortAllen,3/27/2021,7.5
PortAllen,4/27/2021,9.8
PortAllen,5/27/2021,9.2
PortAllen,6/27/2021,6.8
PortAllen,8/27/2021,11.1
PortAllen,9/27/2021,13.2
PortAllen,10/27/2021,7.1
PortAllen,11/27/2021,9.5
PortAllen,12/27/2021,7.6
PortAllen,1/28/2021,5.4
PortAllen,2/28/2021,7.7
PortAllen,3/28/2021,5.7
PortAllen,4/28/2021,12.1
PortAllen,5/28/2021,5.5
PortAllen,6/28/2021,6.2
PortAllen,8/28/2021,7.5
PortAllen,9/28/2021,6
PortAllen,10/28/2021,3.9
PortAllen,11/28/2021,9.5
PortAllen,12/28/2021,7.2
PortAllen,1/29/2021,9.1
PortAllen,3/29/2021,5.9
PortAllen,4/29/2021,12.7
PortAllen,5/29/2021,7.4
PortAllen,6/29/2021,7.3
PortAllen,8/29/2021,4
PortAllen,10/29/2021,3.9
PortAllen,11/29/2021,8.9
PortAllen,12/29/2021,7.9
PortAllen,1/30/2021,7.3
PortAllen,3/30/2021,11.2
PortAllen,4/30/2021,12.2
PortAllen,5/30/2021,5.4
PortAllen,6/30/2021,7
PortAllen,8/30/2021,3.1
PortAllen,9/30/2021,7
PortAllen,10/30/2021,8.8
PortAllen,11/30/2021,20.6
PortAllen,12/30/2021,14.4
PortAllen,1/31/2021,9.2
PortAllen,3/31/2021,7
PortAllen,5/31/2021,8.2
PortAllen,7/31/2021,11.1
PortAllen,8/31/2021,5.5
PortAllen,10/31/2021,12.5
PortAllen,12/31/2021,7.5
Shreveport,3/1/2011,11
Shreveport,8/1/2011,16.8
Shreveport,2/2/2011,4.3
Shreveport,6/2/2011,16.7
Shreveport,7/2/2011,14
Shreveport,11/2/2011,14.3
Shreveport,12/2/2011,16.9
Shreveport,1/3/2011,7.8
Shreveport,4/3/2011,17.4
Shreveport,5/3/2011,4.4
Shreveport,9/3/2011,13.3
Shreveport,10/3/2011,7.8
Shreveport,3/4/2011,14.3
Shreveport,8/4/2011,13.5
Shreveport,2/5/2011,10
Shreveport,6/5/2011,22.9
Shreveport,7/5/2011,20.1
Shreveport,11/5/2011,10.6
Shreveport,12/5/2011,1.2
Shreveport,1/6/2011,7.7
Shreveport,4/6/2011,18.9
Shreveport,5/6/2011,16.4
Shreveport,9/6/2011,15.8
Shreveport,10/6/2011,11.3
Shreveport,3/7/2011,11.7
Shreveport,8/7/2011,7.7
Shreveport,2/8/2011,6.9
Shreveport,6/8/2011,24.7
Shreveport,7/8/2011,12.2
Shreveport,11/8/2011,8.3
Shreveport,12/8/2011,15.1
Shreveport,1/9/2011,3.4
Shreveport,4/9/2011,17
Shreveport,5/9/2011,32.6
Shreveport,9/9/2011,22.2
Shreveport,10/9/2011,19
Shreveport,3/10/2011,7.4
Shreveport,8/10/2011,12.6
Shreveport,2/11/2011,11.1
Shreveport,6/11/2011,21.8
Shreveport,7/11/2011,10.5
Shreveport,11/11/2011,10.1
Shreveport,12/11/2011,7.2
Shreveport,1/12/2011,6.8
Shreveport,4/12/2011,9.3
Shreveport,5/12/2011,13.5
Shreveport,9/12/2011,12.25
Shreveport,10/12/2011,11
Shreveport,3/13/2011,11.5
Shreveport,8/13/2011,11.1
Shreveport,2/14/2011,10.2
Shreveport,6/14/2011,14.8
Shreveport,7/14/2011,10.6
Shreveport,11/14/2011,10.2
Shreveport,12/14/2011,14.4
Shreveport,1/15/2011,15.7
Shreveport,4/15/2011,7.5
Shreveport,5/15/2011,3.7
Shreveport,9/15/2011,9
Shreveport,10/15/2011,12.2
Shreveport,3/16/2011,10.9
Shreveport,8/16/2011,14.5
Shreveport,2/17/2011,13
Shreveport,6/17/2011,10.7
Shreveport,7/17/2011,11.1
Shreveport,11/17/2011,5.4
Shreveport,12/17/2011,13.2
Shreveport,1/18/2011,10.4
Shreveport,4/18/2011,18.8
Shreveport,5/18/2011,17.2
Shreveport,6/18/2011,10.2
Shreveport,9/18/2011,17.4
Shreveport,10/18/2011,5.7
Shreveport,3/19/2011,16.9
Shreveport,6/19/2011,9.7
Shreveport,8/19/2011,18.6
Shreveport,2/20/2011,13.3
Shreveport,6/20/2011,8.4
Shreveport,7/20/2011,13.1
Shreveport,11/20/2011,11.2
Shreveport,12/20/2011,6
Shreveport,1/21/2011,7.9
Shreveport,4/21/2011,7.1
Shreveport,5/21/2011,19.2
Shreveport,9/21/2011,13
Shreveport,10/21/2011,9.9
Shreveport,3/22/2011,15.5
Shreveport,8/22/2011,15.3
Shreveport,2/23/2011,13.5
Shreveport,6/23/2011,8.8
Shreveport,7/23/2011,9.7
Shreveport,11/23/2011,9.3
Shreveport,12/23/2011,8
Shreveport,1/24/2011,12.7
Shreveport,4/24/2011,17.1
Shreveport,5/24/2011,13.3
Shreveport,9/24/2011,12.05
Shreveport,10/24/2011,10.8
Shreveport,3/25/2011,20.6
Shreveport,8/25/2011,13.4
Shreveport,2/26/2011,10.1
Shreveport,6/26/2011,10.6
Shreveport,7/26/2011,10.2
Shreveport,11/26/2011,7.5
Shreveport,12/26/2011,5
Shreveport,1/27/2011,7.2
Shreveport,4/27/2011,9.9
Shreveport,5/27/2011,15.2
Shreveport,9/27/2011,11.2
Shreveport,10/27/2011,7.2
Shreveport,3/28/2011,9.7
Shreveport,8/28/2011,11.2
Shreveport,9/28/2011,10.9
Shreveport,6/29/2011,12.3
Shreveport,7/29/2011,9.5
Shreveport,11/29/2011,6.3
Shreveport,12/29/2011,16.6
Shreveport,1/30/2011,8
Shreveport,4/30/2011,18.7
Shreveport,5/30/2011,12.6
Shreveport,9/30/2011,5.4
Shreveport,10/30/2011,11.2
Shreveport,3/31/2011,12.8
Shreveport,8/31/2011,18.2
Shreveport,1/1/2012,6.4
Shreveport,3/1/2012,14.7
Shreveport,8/1/2012,12.4
Shreveport,6/2/2012,14.4
Shreveport,7/2/2012,13.4
Shreveport,11/2/2012,14.1
Shreveport,12/2/2012,14
Shreveport,2/3/2012,4.2
Shreveport,4/3/2012,10.1
Shreveport,5/3/2012,12.8
Shreveport,9/3/2012,11.5
Shreveport,10/3/2012,16.1
Shreveport,3/4/2012,7.4
Shreveport,8/4/2012,12.3
Shreveport,1/5/2012,20.9
Shreveport,6/5/2012,15.7
Shreveport,7/5/2012,15.2
Shreveport,11/5/2012,14.7
Shreveport,12/5/2012,4.6
Shreveport,2/6/2012,7.8
Shreveport,4/6/2012,7.9
Shreveport,5/6/2012,17.5
Shreveport,9/6/2012,11.2
Shreveport,10/6/2012,13.55
Shreveport,1/7/2012,15.9
Shreveport,3/7/2012,13.4
Shreveport,8/7/2012,13.95
Shreveport,6/8/2012,14.5
Shreveport,7/8/2012,12.35
Shreveport,11/8/2012,10.2
Shreveport,12/8/2012,12.8
Shreveport,2/9/2012,11.1
Shreveport,4/9/2012,12.6
Shreveport,5/9/2012,8.7
Shreveport,9/9/2012,5.2
Shreveport,10/9/2012,11.5
Shreveport,1/10/2012,12.3
Shreveport,3/10/2012,5.4
Shreveport,8/10/2012,16.5
Shreveport,6/11/2012,12
Shreveport,7/11/2012,8.6
Shreveport,11/11/2012,7.5
Shreveport,12/11/2012,7.5
Shreveport,2/12/2012,4
Shreveport,4/12/2012,14.3
Shreveport,5/12/2012,12.3
Shreveport,9/12/2012,9.8
Shreveport,10/12/2012,9.8
Shreveport,1/13/2012,7.5
Shreveport,3/13/2012,17.5
Shreveport,8/13/2012,11.9
Shreveport,6/14/2012,15.4
Shreveport,7/14/2012,6.9
Shreveport,11/14/2012,7.6
Shreveport,12/14/2012,12.7
Shreveport,2/15/2012,13
Shreveport,4/15/2012,14.6
Shreveport,5/15/2012,16.6
Shreveport,9/15/2012,11
Shreveport,10/15/2012,11.3
Shreveport,1/16/2012,11.6
Shreveport,3/16/2012,14.7
Shreveport,8/16/2012,13.8
Shreveport,6/17/2012,11.7
Shreveport,7/17/2012,8.4
Shreveport,11/17/2012,12.3
Shreveport,12/17/2012,9.2
Shreveport,2/18/2012,9.6
Shreveport,4/18/2012,7.8
Shreveport,5/18/2012,22.6
Shreveport,9/18/2012,6.7
Shreveport,10/18/2012,4
Shreveport,1/19/2012,12.8
Shreveport,3/19/2012,11
Shreveport,8/19/2012,7.2
Shreveport,10/19/2012,6.8
Shreveport,6/20/2012,14.7
Shreveport,7/20/2012,10.1
Shreveport,11/20/2012,23.1
Shreveport,12/20/2012,6.5
Shreveport,2/21/2012,9.8
Shreveport,4/21/2012,4
Shreveport,5/21/2012,15.4
Shreveport,9/21/2012,12.4
Shreveport,10/21/2012,12.9
Shreveport,1/22/2012,14.8
Shreveport,3/22/2012,8.3
Shreveport,8/22/2012,17.2
Shreveport,6/23/2012,14.7
Shreveport,7/23/2012,14.5
Shreveport,11/23/2012,10.2
Shreveport,12/23/2012,8.6
Shreveport,2/24/2012,2.7
Shreveport,4/24/2012,10.5
Shreveport,5/24/2012,15.1
Shreveport,9/24/2012,14.9
Shreveport,10/24/2012,15.8
Shreveport,1/25/2012,7.5
Shreveport,3/25/2012,5.2
Shreveport,8/25/2012,13.4
Shreveport,3/26/2012,12.7
Shreveport,6/26/2012,21.4
Shreveport,7/26/2012,10.6
Shreveport,11/26/2012,13.8
Shreveport,12/26/2012,10.3
Shreveport,2/27/2012,11.4
Shreveport,4/27/2012,15.2
Shreveport,5/27/2012,22.4
Shreveport,9/27/2012,14.75
Shreveport,10/27/2012,7.1
Shreveport,1/28/2012,7.3
Shreveport,3/28/2012,11.35
Shreveport,8/28/2012,15.4
Shreveport,9/28/2012,14.6
Shreveport,6/29/2012,29.9
Shreveport,7/29/2012,17.2
Shreveport,11/29/2012,12.7
Shreveport,12/29/2012,9.4
Shreveport,4/30/2012,9.1
Shreveport,5/30/2012,11.7
Shreveport,9/30/2012,6.2
Shreveport,10/30/2012,12.9
Shreveport,1/31/2012,14.2
Shreveport,3/31/2012,17.4
Shreveport,8/31/2012,10.5
Shreveport,1/1/2013,6.5
Shreveport,4/1/2013,15.1
Shreveport,9/1/2013,18.5
Shreveport,10/1/2013,7.9
Shreveport,3/2/2013,7
Shreveport,7/2/2013,14.5
Shreveport,8/2/2013,18.6
Shreveport,2/3/2013,9.9
Shreveport,6/3/2013,8.1
Shreveport,11/3/2013,8
Shreveport,1/4/2013,11.1
Shreveport,4/4/2013,8.1
Shreveport,9/4/2013,14.3
Shreveport,10/4/2013,9.7
Shreveport,3/5/2013,7.1
Shreveport,7/5/2013,19.3
Shreveport,8/5/2013,9
Shreveport,2/6/2013,17.2
Shreveport,6/6/2013,7.2
Shreveport,11/6/2013,6.7
Shreveport,12/6/2013,1.2
Shreveport,1/7/2013,11
Shreveport,4/7/2013,11.8
Shreveport,9/7/2013,14.3
Shreveport,10/7/2013,4.6
Shreveport,12/7/2013,6.3
Shreveport,3/8/2013,16.6
Shreveport,6/8/2013,7.1
Shreveport,8/8/2013,23.6
Shreveport,12/8/2013,12.6
Shreveport,2/9/2013,13.8
Shreveport,6/9/2013,8.8
Shreveport,11/9/2013,13.2
Shreveport,12/9/2013,8.9
Shreveport,1/10/2013,4.8
Shreveport,2/10/2013,7.8
Shreveport,4/10/2013,11
Shreveport,5/10/2013,11.3
Shreveport,9/10/2013,17.2
Shreveport,10/10/2013,16.3
Shreveport,5/11/2013,8.4
Shreveport,8/11/2013,12.5
Shreveport,2/12/2013,3.3
Shreveport,6/12/2013,22.5
Shreveport,11/12/2013,7.9
Shreveport,12/12/2013,9.6
Shreveport,4/13/2013,12
Shreveport,5/13/2013,9.1
Shreveport,7/13/2013,12.7
Shreveport,9/13/2013,18.4
Shreveport,10/13/2013,6.9
Shreveport,5/14/2013,10
Shreveport,8/14/2013,10.9
Shreveport,2/15/2013,6.2
Shreveport,7/15/2013,8.4
Shreveport,11/15/2013,16.5
Shreveport,1/16/2013,5.2
Shreveport,4/16/2013,19.4
Shreveport,5/16/2013,11.8
Shreveport,6/16/2013,13.5
Shreveport,9/16/2013,17.4
Shreveport,10/16/2013,3.1
Shreveport,3/17/2013,10.3
Shreveport,8/17/2013,13.8
Shreveport,12/17/2013,11.8
Shreveport,2/18/2013,8.5
Shreveport,7/18/2013,8.7
Shreveport,11/18/2013,4.4
Shreveport,12/18/2013,31.6
Shreveport,1/19/2013,12.2
Shreveport,4/19/2013,4.2
Shreveport,5/19/2013,13.5
Shreveport,9/19/2013,9.3
Shreveport,10/19/2013,5.8
Shreveport,8/20/2013,11.5
Shreveport,2/21/2013,9.6
Shreveport,7/21/2013,8.8
Shreveport,11/21/2013,27.5
Shreveport,12/21/2013,7
Shreveport,1/22/2013,6.8
Shreveport,3/22/2013,13.2
Shreveport,4/22/2013,10
Shreveport,5/22/2013,8.9
Shreveport,10/22/2013,7
Shreveport,3/23/2013,7
Shreveport,8/23/2013,11
Shreveport,2/24/2013,7.1
Shreveport,3/24/2013,5
Shreveport,7/24/2013,11
Shreveport,9/24/2013,14.6
Shreveport,11/24/2013,5.2
Shreveport,12/24/2013,12.6
Shreveport,1/25/2013,11.7
Shreveport,3/25/2013,4.6
Shreveport,4/25/2013,6.7
Shreveport,5/25/2013,10.2
Shreveport,6/25/2013,13.2
Shreveport,9/25/2013,7.9
Shreveport,10/25/2013,5.9
Shreveport,3/26/2013,6.1
Shreveport,8/26/2013,6.2
Shreveport,2/27/2013,6.9
Shreveport,3/27/2013,11.4
Shreveport,7/27/2013,7.2
Shreveport,12/27/2013,12.1
Shreveport,1/28/2013,10.25
Shreveport,4/28/2013,8.4
Shreveport,5/28/2013,11.7
Shreveport,6/28/2013,12.2
Shreveport,9/28/2013,15
Shreveport,10/28/2013,10.3
Shreveport,11/28/2013,14.7
Shreveport,3/29/2013,12.4
Shreveport,6/29/2013,7.7
Shreveport,8/29/2013,21.5
Shreveport,7/30/2013,21.2
Shreveport,12/30/2013,9.1
Shreveport,1/31/2013,5.5
Shreveport,5/31/2013,8.2
Shreveport,10/31/2013,4.4
Shreveport,2/1/2014,19.2
Shreveport,3/1/2014,13.8
Shreveport,6/1/2014,6.5
Shreveport,7/1/2014,15.5
Shreveport,12/1/2014,10.4
Shreveport,1/2/2014,9
Shreveport,3/2/2014,9
Shreveport,5/2/2014,9
Shreveport,9/2/2014,7.7
Shreveport,10/2/2014,10.9
Shreveport,3/3/2014,6.8
Shreveport,2/4/2014,5.6
Shreveport,3/4/2014,9.7
Shreveport,6/4/2014,8.8
Shreveport,7/4/2014,13.7
Shreveport,11/4/2014,9.4
Shreveport,12/4/2014,16.4
Shreveport,3/5/2014,15.4
Shreveport,5/5/2014,11.4
Shreveport,3/6/2014,11.7
Shreveport,4/6/2014,3.8
Shreveport,2/7/2014,10.4
Shreveport,3/7/2014,18.4
Shreveport,6/7/2014,14.2
Shreveport,7/7/2014,13.2
Shreveport,8/7/2014,12.4
Shreveport,11/7/2014,5.4
Shreveport,12/7/2014,9.5
Shreveport,4/8/2014,6.3
Shreveport,5/8/2014,11.4
Shreveport,8/8/2014,9.6
Shreveport,9/8/2014,11.6
Shreveport,3/9/2014,16
Shreveport,4/9/2014,12.2
Shreveport,2/10/2014,10.9
Shreveport,3/10/2014,13.2
Shreveport,6/10/2014,5.9
Shreveport,7/10/2014,12.8
Shreveport,11/10/2014,10.9
Shreveport,1/11/2014,5.6
Shreveport,5/11/2014,6.8
Shreveport,8/11/2014,9.8
Shreveport,9/11/2014,6
Shreveport,3/12/2014,4.6
Shreveport,2/13/2014,11.9
Shreveport,3/13/2014,12.3
Shreveport,6/13/2014,10.3
Shreveport,7/13/2014,15.4
Shreveport,5/14/2014,3.2
Shreveport,8/14/2014,10.6
Shreveport,9/14/2014,5.7
Shreveport,3/15/2014,9
Shreveport,10/15/2014,6.7
Shreveport,2/16/2014,12.1
Shreveport,6/16/2014,14.1
Shreveport,7/16/2014,8
Shreveport,10/16/2014,9.8
Shreveport,11/16/2014,5.4
Shreveport,4/17/2014,12.14
Shreveport,5/17/2014,8.2
Shreveport,8/17/2014,9.7
Shreveport,9/17/2014,11.4
Shreveport,10/17/2014,10.2
Shreveport,3/18/2014,9.8
Shreveport,2/19/2014,12.6
Shreveport,6/19/2014,11.5
Shreveport,7/19/2014,6.4
Shreveport,11/19/2014,10.1
Shreveport,12/19/2014,10.3
Shreveport,4/20/2014,12.2
Shreveport,5/20/2014,10.2
Shreveport,9/20/2014,13.8
Shreveport,10/20/2014,8.6
Shreveport,12/20/2014,10.5
Shreveport,3/21/2014,20.3
Shreveport,8/21/2014,11.5
Shreveport,2/22/2014,10.3
Shreveport,6/22/2014,15.2
Shreveport,7/22/2014,7.5
Shreveport,11/22/2014,11.1
Shreveport,12/22/2014,9.1
Shreveport,4/23/2014,14.1
Shreveport,5/23/2014,9.7
Shreveport,9/23/2014,11.6
Shreveport,3/24/2014,5.6
Shreveport,8/24/2014,13.9
Shreveport,6/25/2014,5.5
Shreveport,7/25/2014,16.1
Shreveport,11/25/2014,6.5
Shreveport,12/25/2014,3.4
Shreveport,4/26/2014,12.4
Shreveport,5/26/2014,13.3
Shreveport,9/26/2014,10.4
Shreveport,10/26/2014,13.6
Shreveport,3/27/2014,10.9
Shreveport,8/27/2014,11.9
Shreveport,2/28/2014,12.4
Shreveport,6/28/2014,8.1
Shreveport,11/28/2014,10.3
Shreveport,4/29/2014,4.8
Shreveport,5/29/2014,4.1
Shreveport,9/29/2014,8.2
Shreveport,10/29/2014,4
Shreveport,3/30/2014,9.5
Shreveport,8/30/2014,6
Shreveport,7/31/2014,12.5
Shreveport,12/31/2014,8.8
Shreveport,7/1/2015,11.8
Shreveport,8/1/2015,7.3
Shreveport,9/1/2015,12.8
Shreveport,11/1/2015,8.2
Shreveport,2/2/2015,7.6
Shreveport,7/2/2015,20
Shreveport,8/2/2015,8
Shreveport,9/2/2015,10.6
Shreveport,11/2/2015,7.9
Shreveport,12/2/2015,5.1
Shreveport,1/3/2015,5.2
Shreveport,5/3/2015,17.4
Shreveport,7/3/2015,22.5
Shreveport,8/3/2015,12
Shreveport,9/3/2015,9.4
Shreveport,10/3/2015,5.6
Shreveport,11/3/2015,5.6
Shreveport,3/4/2015,5.7
Shreveport,7/4/2015,16.5
Shreveport,8/4/2015,19
Shreveport,9/4/2015,8.3
Shreveport,11/4/2015,11.7
Shreveport,6/5/2015,11.6
Shreveport,7/5/2015,14
Shreveport,8/5/2015,15.1
Shreveport,9/5/2015,10.6
Shreveport,11/5/2015,10.8
Shreveport,5/6/2015,9.6
Shreveport,7/6/2015,21.2
Shreveport,8/6/2015,15.8
Shreveport,9/6/2015,11.2
Shreveport,10/6/2015,14.8
Shreveport,3/7/2015,9.5
Shreveport,6/7/2015,18
Shreveport,7/7/2015,20.4
Shreveport,8/7/2015,15
Shreveport,11/7/2015,4.7
Shreveport,2/8/2015,9.4
Shreveport,7/8/2015,25.5
Shreveport,11/8/2015,5.4
Shreveport,5/9/2015,12.1
Shreveport,6/9/2015,10.2
Shreveport,7/9/2015,23.1
Shreveport,9/9/2015,13.9
Shreveport,11/9/2015,8.2
Shreveport,12/9/2015,14.1
Shreveport,1/10/2015,5.1
