City,Year,Month,Day,pm25
BATON ROUGE / CAPITOL 1,2013,11,22,69
BATON ROUGE / CAPITOL 1,2013,11,23,42
BATON ROUGE / CAPITOL 1,2013,11,24,50
BATON ROUGE / CAPITOL 1,2013,11,25,54
BATON ROUGE / CAPITOL 1,2013,11,26,46
BATON ROUGE / CAPITOL 1,2013,11,27,77
BATON ROUGE / CAPITOL 1,2013,11,28,132
BATON ROUGE / CAPITOL 1,2013,11,29,139
BATON ROUGE / CAPITOL 1,2013,11,30,181
BATON ROUGE / CAPITOL 1,2013,12,1,199
BATON ROUGE / CAPITOL 1,2013,12,2,72
BATON ROUGE / CAPITOL 1,2013,12,3,95
BATON ROUGE / CAPITOL 1,2013,12,4,64
BATON ROUGE / CAPITOL 1,2013,12,5,61
BATON ROUGE / CAPITOL 1,2013,12,6,177
BATON ROUGE / CAPITOL 1,2013,12,7,95
BATON ROUGE / CAPITOL 1,2013,12,8,41
BATON ROUGE / CAPITOL 1,2013,12,9,42
BATON ROUGE / CAPITOL 1,2013,12,10,100
BATON ROUGE / CAPITOL 1,2013,12,11,61
BATON ROUGE / CAPITOL 1,2013,12,12,203
BATON ROUGE / CAPITOL 1,2013,12,13,72
BATON ROUGE / CAPITOL 1,2013,12,14,90
BATON ROUGE / CAPITOL 1,2013,12,15,77
BATON ROUGE / CAPITOL 1,2013,12,16,144
BATON ROUGE / CAPITOL 1,2013,12,17,195
BATON ROUGE / CAPITOL 1,2013,12,18,92
BATON ROUGE / CAPITOL 1,2013,12,19,92
BATON ROUGE / CAPITOL 1,2013,12,20,82
BATON ROUGE / CAPITOL 1,2013,12,21,55
BATON ROUGE / CAPITOL 1,2013,12,22,63
BATON ROUGE / CAPITOL 1,2013,12,23,77
BATON ROUGE / CAPITOL 1,2013,12,25,77
BATON ROUGE / CAPITOL 1,2013,12,26,78
BATON ROUGE / CAPITOL 1,2013,12,27,71
BATON ROUGE / CAPITOL 1,2013,12,28,90
BATON ROUGE / CAPITOL 1,2013,12,29,132
BATON ROUGE / CAPITOL 1,2013,12,30,159
BATON ROUGE / CAPITOL 1,2013,12,31,82
KENNER,2013,1,1,72
KENNER,2013,1,2,57
KENNER,2013,1,3,89
KENNER,2013,1,4,76
KENNER,2013,1,5,61
KENNER,2013,1,6,59
KENNER,2013,1,19,92
KENNER,2013,1,20,110
KENNER,2013,1,21,102
KENNER,2013,1,22,101
KENNER,2013,1,23,133
KENNER,2013,1,24,102
KENNER,2013,1,25,89
KENNER,2013,1,26,84
KENNER,2013,1,27,73
KENNER,2013,1,28,95
KENNER,2013,1,29,67
KENNER,2013,1,30,43
KENNER,2013,1,31,36
KENNER,2013,2,1,67
KENNER,2013,2,2,95
KENNER,2013,2,3,86
KENNER,2013,2,4,105
KENNER,2013,2,5,63
KENNER,2013,2,6,72
KENNER,2013,2,7,50
KENNER,2013,2,8,109
KENNER,2013,2,9,70
KENNER,2013,2,10,82
KENNER,2013,2,11,64
KENNER,2013,2,12,37
KENNER,2013,2,13,44
KENNER,2013,2,14,77
KENNER,2013,2,15,72
KENNER,2013,2,16,29
KENNER,2013,2,17,57
KENNER,2013,2,18,43
KENNER,2013,2,19,37
KENNER,2013,2,20,39
KENNER,2013,2,21,77
KENNER,2013,2,22,55
KENNER,2013,2,23,64
KENNER,2013,2,24,85
KENNER,2013,2,25,37
KENNER,2013,2,26,50
KENNER,2013,2,27,17
KENNER,2013,2,28,54
KENNER,2013,3,1,54
KENNER,2013,3,2,69
KENNER,2013,3,3,78
KENNER,2013,3,5,65
KENNER,2013,3,6,98
KENNER,2013,3,7,116
KENNER,2013,3,8,182
KENNER,2013,3,9,193
KENNER,2013,3,10,117
KENNER,2013,3,11,57
KENNER,2013,3,12,62
KENNER,2013,3,13,52
KENNER,2013,3,14,49
KENNER,2013,3,15,54
KENNER,2013,3,16,58
KENNER,2013,3,17,102
KENNER,2013,3,18,83
KENNER,2013,3,19,94
KENNER,2013,3,20,57
KENNER,2013,3,21,57
KENNER,2013,3,22,64
KENNER,2013,3,23,100
KENNER,2013,3,24,75
KENNER,2013,3,25,58
KENNER,2013,3,26,84
KENNER,2013,3,27,62
KENNER,2013,3,28,98
KENNER,2013,3,29,105
KENNER,2013,3,30,85
KENNER,2013,3,31,63
KENNER,2013,4,1,53
KENNER,2013,4,2,101
KENNER,2013,4,3,58
KENNER,2013,4,4,67
KENNER,2013,4,5,58
KENNER,2013,4,6,72
KENNER,2013,4,7,41
KENNER,2013,4,8,60
KENNER,2013,4,9,76
KENNER,2013,4,10,72
KENNER,2013,4,11,53
KENNER,2013,4,12,50
KENNER,2013,4,13,62
KENNER,2013,4,14,12
KENNER,2013,4,15,70
KENNER,2013,4,16,64
KENNER,2013,4,17,84
KENNER,2013,4,18,83
KENNER,2013,4,19,33
KENNER,2013,4,20,56
KENNER,2013,4,21,69
KENNER,2013,4,22,81
KENNER,2013,4,23,72
KENNER,2013,4,24,40
KENNER,2013,4,25,43
KENNER,2013,4,26,82
KENNER,2013,4,27,98
KENNER,2013,4,28,75
KENNER,2013,4,29,79
KENNER,2013,4,30,47
KENNER,2013,5,1,30
KENNER,2013,5,2,44
KENNER,2013,5,3,30
KENNER,2013,5,4,41
KENNER,2013,5,5,41
KENNER,2013,5,6,55
KENNER,2013,5,7,99
KENNER,2013,5,8,119
KENNER,2013,5,9,59
KENNER,2013,5,10,50
KENNER,2013,5,11,72
KENNER,2013,5,12,63
KENNER,2013,5,13,60
KENNER,2013,5,14,84
KENNER,2013,5,15,100
KENNER,2013,5,16,79
KENNER,2013,5,17,86
KENNER,2013,5,18,102
KENNER,2013,5,19,80
KENNER,2013,5,20,72
KENNER,2013,5,21,69
KENNER,2013,5,22,51
KENNER,2013,5,23,79
KENNER,2013,5,24,104
KENNER,2013,5,25,74
KENNER,2013,5,26,77
KENNER,2013,5,27,70
KENNER,2013,5,28,59
KENNER,2013,5,29,54
KENNER,2013,5,30,23
KENNER,2013,5,31,35
KENNER,2013,6,1,52
KENNER,2013,6,2,42
KENNER,2013,6,3,54
KENNER,2013,6,4,37
KENNER,2013,6,5,54
KENNER,2013,6,6,68
KENNER,2013,6,7,88
KENNER,2013,6,8,79
KENNER,2013,6,9,32
KENNER,2013,6,10,112
KENNER,2013,6,11,119
KENNER,2013,6,12,86
KENNER,2013,6,13,104
KENNER,2013,6,14,110
KENNER,2013,6,15,137
KENNER,2013,6,16,91
KENNER,2013,6,17,62
KENNER,2013,6,18,45
KENNER,2013,6,19,65
KENNER,2013,6,20,93
KENNER,2013,6,21,127
KENNER,2013,6,22,86
KENNER,2013,6,23,63
KENNER,2013,6,24,121
KENNER,2013,6,25,106
KENNER,2013,6,26,93
KENNER,2013,6,27,70
KENNER,2013,6,28,75
KENNER,2013,6,29,64
KENNER,2013,6,30,80
KENNER,2013,7,1,64
KENNER,2013,7,2,94
KENNER,2013,7,3,98
KENNER,2013,7,4,65
KENNER,2013,7,5,61
KENNER,2013,7,6,6
KENNER,2013,7,7,9
KENNER,2013,7,9,54
KENNER,2013,7,10,65
KENNER,2013,7,11,56
KENNER,2013,7,12,83
KENNER,2013,7,13,159
KENNER,2013,7,14,44
KENNER,2013,7,15,35
KENNER,2013,7,16,55
KENNER,2013,7,17,54
KENNER,2013,7,18,75
KENNER,2013,7,19,47
KENNER,2013,7,20,41
KENNER,2013,7,21,44
KENNER,2013,7,22,61
KENNER,2013,7,23,108
KENNER,2013,7,24,127
KENNER,2013,7,25,112
KENNER,2013,7,26,132
KENNER,2013,7,27,70
KENNER,2013,7,28,72
KENNER,2013,7,29,121
KENNER,2013,7,30,134
KENNER,2013,7,31,96
KENNER,2013,8,1,115
KENNER,2013,8,2,134
KENNER,2013,8,3,114
KENNER,2013,8,4,86
KENNER,2013,8,5,73
KENNER,2013,8,6,62
KENNER,2013,8,7,117
KENNER,2013,8,8,152
KENNER,2013,8,9,84
KENNER,2013,8,10,34
KENNER,2013,8,11,37
KENNER,2013,8,12,60
KENNER,2013,8,13,55
KENNER,2013,8,14,35
KENNER,2013,8,15,87
KENNER,2013,8,16,128
KENNER,2013,8,17,61
KENNER,2013,8,18,29
KENNER,2013,8,19,36
KENNER,2013,8,20,70
KENNER,2013,8,21,32
KENNER,2013,8,22,45
KENNER,2013,8,23,27
KENNER,2013,8,24,30
KENNER,2013,8,25,25
KENNER,2013,8,26,52
KENNER,2013,8,27,124
KENNER,2013,8,28,157
KENNER,2013,8,29,172
KENNER,2013,8,30,208
KENNER,2013,8,31,101
KENNER,2013,9,1,64
KENNER,2013,9,2,52
KENNER,2013,9,3,58
KENNER,2013,9,4,62
KENNER,2013,9,5,52
KENNER,2013,9,6,75
KENNER,2013,9,7,134
KENNER,2013,9,8,113
KENNER,2013,9,9,139
KENNER,2013,9,10,132
KENNER,2013,9,11,81
KENNER,2013,9,12,75
KENNER,2013,9,13,94
KENNER,2013,9,14,159
KENNER,2013,9,15,116
KENNER,2013,9,16,77
KENNER,2013,9,17,92
KENNER,2013,9,18,47
KENNER,2013,9,19,24
KENNER,2013,9,20,20
KENNER,2013,9,21,15
KENNER,2013,9,22,29
KENNER,2013,9,23,62
KENNER,2013,9,24,19
KENNER,2013,9,25,53
KENNER,2013,9,26,98
KENNER,2013,9,27,100
KENNER,2013,9,28,89
KENNER,2013,9,29,75
KENNER,2013,9,30,25
KENNER,2013,10,1,31
KENNER,2013,10,2,31
KENNER,2013,10,3,44
KENNER,2013,10,8,39
KENNER,2013,10,9,106
KENNER,2013,10,10,102
KENNER,2013,10,12,55
KENNER,2013,10,13,70
KENNER,2013,10,14,122
KENNER,2013,10,15,79
KENNER,2013,10,16,61
KENNER,2013,10,17,46
KENNER,2013,10,18,44
KENNER,2013,10,19,56
KENNER,2013,10,20,76
KENNER,2013,10,21,119
KENNER,2013,10,22,102
KENNER,2013,10,23,28
KENNER,2013,10,24,87
KENNER,2013,10,25,69
KENNER,2013,10,26,72
KENNER,2013,10,27,88
KENNER,2013,10,28,83
KENNER,2013,10,29,80
KENNER,2013,10,30,72
KENNER,2013,10,31,46
KENNER,2013,11,1,60
KENNER,2013,11,2,53
KENNER,2013,11,3,49
KENNER,2013,11,4,67
KENNER,2013,11,5,50
KENNER,2013,11,6,42
KENNER,2013,11,7,25
KENNER,2013,11,8,36
KENNER,2013,11,9,59
KENNER,2013,11,10,100
KENNER,2013,11,11,97
KENNER,2013,11,12,96
KENNER,2013,11,13,39
KENNER,2013,11,14,49
KENNER,2013,11,15,76
KENNER,2013,11,16,36
KENNER,2013,11,17,32
KENNER,2013,11,18,31
KENNER,2013,11,19,38
KENNER,2013,11,20,81
KENNER,2013,11,21,110
KENNER,2013,11,22,70
KENNER,2013,11,23,48
KENNER,2013,11,24,48
KENNER,2013,11,25,49
KENNER,2013,11,26,19
KENNER,2013,12,4,57
KENNER,2013,12,5,68
KENNER,2013,12,6,57
KENNER,2013,12,7,77
KENNER,2013,12,8,87
KENNER,2013,12,9,32
KENNER,2013,12,12,59
KENNER,2013,12,13,69
KENNER,2013,12,14,79
KENNER,2013,12,15,74
KENNER,2013,12,16,105
KENNER,2013,12,17,151
KENNER,2013,12,18,163
KENNER,2013,12,19,63
KENNER,2013,12,20,60
KENNER,2013,12,21,59
KENNER,2013,12,22,30
KENNER,2013,12,23,57
KENNER,2013,12,24,47
KENNER,2013,12,25,56
KENNER,2013,12,26,72
KENNER,2013,12,27,80
KENNER,2013,12,28,50
KENNER,2013,12,29,44
KENNER,2013,12,30,88
KENNER,2013,12,31,165
PORT ALLEN,2013,1,1,101
PORT ALLEN,2013,1,3,68
PORT ALLEN,2013,1,4,64
PORT ALLEN,2013,1,5,72
PORT ALLEN,2013,1,6,47
PORT ALLEN,2013,1,7,72
PORT ALLEN,2013,1,8,75
PORT ALLEN,2013,1,9,48
PORT ALLEN,2013,1,10,43
PORT ALLEN,2013,1,11,52
PORT ALLEN,2013,1,12,60
PORT ALLEN,2013,1,13,45
PORT ALLEN,2013,1,14,21
PORT ALLEN,2013,1,15,20
PORT ALLEN,2013,1,16,30
PORT ALLEN,2013,1,17,41
PORT ALLEN,2013,1,18,59
PORT ALLEN,2013,1,19,95
PORT ALLEN,2013,1,20,96
PORT ALLEN,2013,1,21,111
PORT ALLEN,2013,1,22,109
PORT ALLEN,2013,1,23,133
PORT ALLEN,2013,1,24,104
PORT ALLEN,2013,1,25,112
PORT ALLEN,2013,1,26,85
PORT ALLEN,2013,1,27,80
PORT ALLEN,2013,1,28,113
PORT ALLEN,2013,1,29,94
PORT ALLEN,2013,1,30,52
PORT ALLEN,2013,1,31,35
PORT ALLEN,2013,2,1,69
PORT ALLEN,2013,2,2,88
PORT ALLEN,2013,2,3,72
PORT ALLEN,2013,2,4,121
PORT ALLEN,2013,2,5,197
PORT ALLEN,2013,2,6,107
PORT ALLEN,2013,2,7,53
PORT ALLEN,2013,2,8,79
PORT ALLEN,2013,2,9,92
PORT ALLEN,2013,2,10,88
PORT ALLEN,2013,2,11,44
PORT ALLEN,2013,2,12,58
PORT ALLEN,2013,2,13,64
PORT ALLEN,2013,2,14,85
PORT ALLEN,2013,2,15,72
PORT ALLEN,2013,2,16,65
PORT ALLEN,2013,2,17,94
PORT ALLEN,2013,2,18,69
PORT ALLEN,2013,2,19,64
PORT ALLEN,2013,2,20,51
PORT ALLEN,2013,2,21,137
PORT ALLEN,2013,2,23,60
PORT ALLEN,2013,2,24,76
PORT ALLEN,2013,2,25,48
PORT ALLEN,2013,2,26,35
PORT ALLEN,2013,2,27,83
PORT ALLEN,2013,2,28,115
PORT ALLEN,2013,3,1,86
PORT ALLEN,2013,3,2,102
PORT ALLEN,2013,3,3,75
PORT ALLEN,2013,3,4,34
PORT ALLEN,2013,3,5,78
PORT ALLEN,2013,3,6,49
PORT ALLEN,2013,3,7,122
PORT ALLEN,2013,3,8,244
PORT ALLEN,2013,3,9,232
PORT ALLEN,2013,3,10,120
PORT ALLEN,2013,3,11,49
PORT ALLEN,2013,3,12,71
PORT ALLEN,2013,3,13,100
PORT ALLEN,2013,3,14,54
PORT ALLEN,2013,3,15,71
PORT ALLEN,2013,3,16,53
PORT ALLEN,2013,3,17,97
PORT ALLEN,2013,3,18,135
PORT ALLEN,2013,3,19,80
PORT ALLEN,2013,3,20,72
PORT ALLEN,2013,3,21,72
PORT ALLEN,2013,3,22,72
PORT ALLEN,2013,3,23,72
PORT ALLEN,2013,3,24,72
PORT ALLEN,2013,3,25,72
PORT ALLEN,2013,3,26,72
PORT ALLEN,2013,3,27,72
PORT ALLEN,2013,3,28,102
PORT ALLEN,2013,3,29,90
PORT ALLEN,2013,3,30,102
PORT ALLEN,2013,3,31,72
PORT ALLEN,2013,4,1,62
PORT ALLEN,2013,4,2,102
PORT ALLEN,2013,4,3,57
PORT ALLEN,2013,4,4,64
PORT ALLEN,2013,4,5,66
PORT ALLEN,2013,4,6,72
PORT ALLEN,2013,4,7,57
PORT ALLEN,2013,4,8,90
PORT ALLEN,2013,4,9,95
PORT ALLEN,2013,4,10,90
PORT ALLEN,2013,4,11,48
PORT ALLEN,2013,4,12,61
PORT ALLEN,2013,4,13,58
PORT ALLEN,2013,4,14,38
PORT ALLEN,2013,4,15,113
PORT ALLEN,2013,4,16,84
PORT ALLEN,2013,4,17,105
PORT ALLEN,2013,4,18,77
PORT ALLEN,2013,4,19,58
PORT ALLEN,2013,4,20,67
PORT ALLEN,2013,4,21,75
PORT ALLEN,2013,4,22,92
PORT ALLEN,2013,4,23,82
PORT ALLEN,2013,4,24,61
PORT ALLEN,2013,4,25,51
PORT ALLEN,2013,4,26,119
PORT ALLEN,2013,4,27,95
PORT ALLEN,2013,4,28,90
PORT ALLEN,2013,4,29,91
PORT ALLEN,2013,4,30,82
PORT ALLEN,2013,5,1,33
PORT ALLEN,2013,5,2,48
PORT ALLEN,2013,5,4,54
PORT ALLEN,2013,5,5,42
PORT ALLEN,2013,5,6,77
PORT ALLEN,2013,5,7,108
PORT ALLEN,2013,5,8,113
PORT ALLEN,2013,5,9,71
PORT ALLEN,2013,5,10,62
PORT ALLEN,2013,5,11,73
PORT ALLEN,2013,5,12,66
PORT ALLEN,2013,5,13,61
PORT ALLEN,2013,5,14,87
PORT ALLEN,2013,5,15,110
PORT ALLEN,2013,5,16,103
PORT ALLEN,2013,5,17,121
PORT ALLEN,2013,5,18,116
PORT ALLEN,2013,5,19,95
PORT ALLEN,2013,5,20,101
PORT ALLEN,2013,5,21,88
PORT ALLEN,2013,5,22,50
PORT ALLEN,2013,5,23,90
PORT ALLEN,2013,5,24,105
PORT ALLEN,2013,5,25,92
PORT ALLEN,2013,5,26,101
PORT ALLEN,2013,5,27,84
PORT ALLEN,2013,5,28,72
PORT ALLEN,2013,5,29,55
PORT ALLEN,2013,5,30,54
PORT ALLEN,2013,5,31,55
PORT ALLEN,2013,6,1,58
PORT ALLEN,2013,6,2,69
PORT ALLEN,2013,6,3,82
PORT ALLEN,2013,6,4,68
PORT ALLEN,2013,6,5,73
PORT ALLEN,2013,6,6,74
PORT ALLEN,2013,6,7,84
PORT ALLEN,2013,6,8,125
PORT ALLEN,2013,6,9,51
PORT ALLEN,2013,6,10,116
PORT ALLEN,2013,6,11,175
PORT ALLEN,2013,6,12,94
PORT ALLEN,2013,6,13,99
PORT ALLEN,2013,6,14,115
PORT ALLEN,2013,6,15,162
PORT ALLEN,2013,6,16,95
PORT ALLEN,2013,6,17,74
PORT ALLEN,2013,6,18,51
PORT ALLEN,2013,6,19,66
PORT ALLEN,2013,6,20,104
PORT ALLEN,2013,6,21,123
PORT ALLEN,2013,6,22,134
PORT ALLEN,2013,6,23,116
PORT ALLEN,2013,6,24,135
PORT ALLEN,2013,6,25,129
PORT ALLEN,2013,6,26,93
PORT ALLEN,2013,6,27,80
PORT ALLEN,2013,6,28,96
PORT ALLEN,2013,6,29,100
PORT ALLEN,2013,6,30,93
PORT ALLEN,2013,7,1,93
PORT ALLEN,2013,7,2,117
PORT ALLEN,2013,7,3,154
PORT ALLEN,2013,7,4,106
PORT ALLEN,2013,7,5,97
PORT ALLEN,2013,7,6,53
PORT ALLEN,2013,7,7,50
PORT ALLEN,2013,7,8,54
PORT ALLEN,2013,7,9,82
PORT ALLEN,2013,7,10,51
PORT ALLEN,2013,7,11,50
PORT ALLEN,2013,7,12,97
PORT ALLEN,2013,7,13,147
PORT ALLEN,2013,7,14,127
PORT ALLEN,2013,7,15,69
PORT ALLEN,2013,7,16,74
PORT ALLEN,2013,7,17,67
PORT ALLEN,2013,7,18,90
PORT ALLEN,2013,7,19,94
PORT ALLEN,2013,7,20,84
PORT ALLEN,2013,7,21,35
PORT ALLEN,2013,7,22,65
PORT ALLEN,2013,7,23,107
PORT ALLEN,2013,7,24,113
PORT ALLEN,2013,7,25,115
PORT ALLEN,2013,7,26,131
PORT ALLEN,2013,7,27,69
PORT ALLEN,2013,7,28,123
PORT ALLEN,2013,7,29,161
PORT ALLEN,2013,7,30,144
PORT ALLEN,2013,7,31,111
PORT ALLEN,2013,8,1,110
PORT ALLEN,2013,8,2,170
PORT ALLEN,2013,8,3,105
PORT ALLEN,2013,8,4,115
PORT ALLEN,2013,8,5,66
PORT ALLEN,2013,8,6,61
PORT ALLEN,2013,8,7,141
PORT ALLEN,2013,8,8,187
PORT ALLEN,2013,8,9,122
PORT ALLEN,2013,8,10,56
PORT ALLEN,2013,8,11,60
PORT ALLEN,2013,8,12,72
PORT ALLEN,2013,8,13,61
PORT ALLEN,2013,8,14,58
PORT ALLEN,2013,8,15,111
PORT ALLEN,2013,8,16,155
PORT ALLEN,2013,8,17,120
PORT ALLEN,2013,8,18,48
PORT ALLEN,2013,8,19,44
PORT ALLEN,2013,8,20,88
PORT ALLEN,2013,8,21,60
PORT ALLEN,2013,8,22,71
PORT ALLEN,2013,8,23,67
PORT ALLEN,2013,8,24,33
PORT ALLEN,2013,8,25,40
PORT ALLEN,2013,8,26,67
PORT ALLEN,2013,8,27,134
PORT ALLEN,2013,8,28,170
PORT ALLEN,2013,8,29,222
PORT ALLEN,2013,8,30,262
PORT ALLEN,2013,8,31,110
PORT ALLEN,2013,9,1,72
PORT ALLEN,2013,9,2,48
PORT ALLEN,2013,9,3,82
PORT ALLEN,2013,9,4,144
PORT ALLEN,2013,9,5,107
PORT ALLEN,2013,9,6,69
PORT ALLEN,2013,9,7,138
PORT ALLEN,2013,9,8,123
PORT ALLEN,2013,9,9,153
PORT ALLEN,2013,9,10,173
PORT ALLEN,2013,9,11,125
PORT ALLEN,2013,9,12,94
PORT ALLEN,2013,9,13,134
PORT ALLEN,2013,9,14,146
PORT ALLEN,2013,9,15,145
PORT ALLEN,2013,9,16,109
PORT ALLEN,2013,9,17,149
PORT ALLEN,2013,9,18,103
PORT ALLEN,2013,9,19,72
PORT ALLEN,2013,9,20,51
PORT ALLEN,2013,9,21,19
PORT ALLEN,2013,9,22,63
PORT ALLEN,2013,9,23,76
PORT ALLEN,2013,9,24,61
PORT ALLEN,2013,9,25,94
PORT ALLEN,2013,9,26,143
PORT ALLEN,2013,9,27,135
PORT ALLEN,2013,9,28,112
PORT ALLEN,2013,9,29,113
PORT ALLEN,2013,9,30,80
PORT ALLEN,2013,10,1,55
PORT ALLEN,2013,10,2,66
PORT ALLEN,2013,10,3,61
PORT ALLEN,2013,10,4,43
PORT ALLEN,2013,10,5,26
PORT ALLEN,2013,10,6,45
PORT ALLEN,2013,10,7,33
PORT ALLEN,2013,10,8,58
PORT ALLEN,2013,10,9,124
PORT ALLEN,2013,10,10,158
PORT ALLEN,2013,10,11,99
PORT ALLEN,2013,10,12,65
PORT ALLEN,2013,10,13,79
PORT ALLEN,2013,10,14,130
PORT ALLEN,2013,10,15,142
PORT ALLEN,2013,10,16,86
PORT ALLEN,2013,10,17,44
PORT ALLEN,2013,10,18,74
PORT ALLEN,2013,10,19,100
PORT ALLEN,2013,10,20,86
PORT ALLEN,2013,10,21,122
PORT ALLEN,2013,10,22,129
PORT ALLEN,2013,10,23,78
PORT ALLEN,2013,10,24,118
PORT ALLEN,2013,10,25,75
PORT ALLEN,2013,10,26,117
PORT ALLEN,2013,10,27,116
PORT ALLEN,2013,10,28,128
PORT ALLEN,2013,10,29,112
PORT ALLEN,2013,10,30,108
PORT ALLEN,2013,10,31,66
PORT ALLEN,2013,11,1,89
PORT ALLEN,2013,11,2,69
PORT ALLEN,2013,11,3,52
PORT ALLEN,2013,11,4,84
PORT ALLEN,2013,11,5,70
PORT ALLEN,2013,11,6,69
PORT ALLEN,2013,11,7,41
PORT ALLEN,2013,11,8,52
PORT ALLEN,2013,11,9,80
PORT ALLEN,2013,11,10,83
PORT ALLEN,2013,11,11,114
PORT ALLEN,2013,11,12,3
PORT ALLEN,2013,11,13,58
PORT ALLEN,2013,11,14,87
PORT ALLEN,2013,11,15,112
PORT ALLEN,2013,11,16,76
PORT ALLEN,2013,11,17,54
PORT ALLEN,2013,11,18,38
PORT ALLEN,2013,11,19,47
PORT ALLEN,2013,11,21,121
PORT ALLEN,2013,11,22,64
PORT ALLEN,2013,11,23,33
PORT ALLEN,2013,11,24,50
PORT ALLEN,2013,11,25,49
PORT ALLEN,2013,11,26,34
PORT ALLEN,2013,11,27,66
PORT ALLEN,2013,11,28,124
PORT ALLEN,2013,11,29,110
PORT ALLEN,2013,11,30,148
PORT ALLEN,2013,12,1,189
PORT ALLEN,2013,12,2,103
PORT ALLEN,2013,12,3,78
PORT ALLEN,2013,12,4,98
PORT ALLEN,2013,12,5,86
PORT ALLEN,2013,12,6,57
PORT ALLEN,2013,12,7,82
PORT ALLEN,2013,12,8,34
PORT ALLEN,2013,12,9,36
PORT ALLEN,2013,12,10,59
PORT ALLEN,2013,12,11,102
PORT ALLEN,2013,12,12,71
PORT ALLEN,2013,12,13,92
PORT ALLEN,2013,12,14,78
PORT ALLEN,2013,12,15,99
PORT ALLEN,2013,12,16,162
PORT ALLEN,2013,12,17,199
PORT ALLEN,2013,12,18,172
PORT ALLEN,2013,12,19,135
PORT ALLEN,2013,12,20,87
PORT ALLEN,2013,12,21,65
PORT ALLEN,2013,12,22,49
PORT ALLEN,2013,12,23,70
PORT ALLEN,2013,12,24,60
PORT ALLEN,2013,12,25,80
PORT ALLEN,2013,12,26,85
PORT ALLEN,2013,12,27,71
PORT ALLEN,2013,12,28,70
PORT ALLEN,2013,12,29,131
PORT ALLEN,2013,12,30,138
PORT ALLEN,2013,12,31,87
BATON ROUGE / CAPITOL 1,2014,1,1,174
BATON ROUGE / CAPITOL 1,2014,1,2,107
BATON ROUGE / CAPITOL 1,2014,1,3,54
BATON ROUGE / CAPITOL 1,2014,1,4,80
BATON ROUGE / CAPITOL 1,2014,1,5,84
BATON ROUGE / CAPITOL 1,2014,1,6,54
BATON ROUGE / CAPITOL 1,2014,1,7,58
BATON ROUGE / CAPITOL 1,2014,1,8,73
BATON ROUGE / CAPITOL 1,2014,1,9,66
BATON ROUGE / CAPITOL 1,2014,1,10,75
BATON ROUGE / CAPITOL 1,2014,1,11,42
BATON ROUGE / CAPITOL 1,2014,1,12,75
BATON ROUGE / CAPITOL 1,2014,1,13,49
BATON ROUGE / CAPITOL 1,2014,1,14,48
BATON ROUGE / CAPITOL 1,2014,1,15,47
BATON ROUGE / CAPITOL 1,2014,1,17,64
BATON ROUGE / CAPITOL 1,2014,1,18,87
BATON ROUGE / CAPITOL 1,2014,1,19,70
BATON ROUGE / CAPITOL 1,2014,1,20,97
BATON ROUGE / CAPITOL 1,2014,1,21,60
BATON ROUGE / CAPITOL 1,2014,1,22,109
BATON ROUGE / CAPITOL 1,2014,1,23,97
BATON ROUGE / CAPITOL 1,2014,1,25,66
BATON ROUGE / CAPITOL 1,2014,1,26,83
BATON ROUGE / CAPITOL 1,2014,1,27,97
BATON ROUGE / CAPITOL 1,2014,1,28,45
BATON ROUGE / CAPITOL 1,2014,1,29,37
BATON ROUGE / CAPITOL 1,2014,1,30,80
BATON ROUGE / CAPITOL 1,2014,1,31,102
BATON ROUGE / CAPITOL 1,2014,2,1,77
BATON ROUGE / CAPITOL 1,2014,2,2,62
BATON ROUGE / CAPITOL 1,2014,2,3,47
BATON ROUGE / CAPITOL 1,2014,2,4,57
BATON ROUGE / CAPITOL 1,2014,2,5,59
BATON ROUGE / CAPITOL 1,2014,2,6,133
BATON ROUGE / CAPITOL 1,2014,2,7,117
BATON ROUGE / CAPITOL 1,2014,2,8,124
BATON ROUGE / CAPITOL 1,2014,2,9,101
BATON ROUGE / CAPITOL 1,2014,2,10,72
BATON ROUGE / CAPITOL 1,2014,2,11,38
BATON ROUGE / CAPITOL 1,2014,2,12,89
BATON ROUGE / CAPITOL 1,2014,2,13,107
BATON ROUGE / CAPITOL 1,2014,2,14,62
BATON ROUGE / CAPITOL 1,2014,2,15,59
BATON ROUGE / CAPITOL 1,2014,2,16,101
BATON ROUGE / CAPITOL 1,2014,2,17,75
BATON ROUGE / CAPITOL 1,2014,2,18,75
BATON ROUGE / CAPITOL 1,2014,2,19,91
BATON ROUGE / CAPITOL 1,2014,2,20,62
BATON ROUGE / CAPITOL 1,2014,2,21,40
BATON ROUGE / CAPITOL 1,2014,2,22,59
BATON ROUGE / CAPITOL 1,2014,2,23,78
BATON ROUGE / CAPITOL 1,2014,2,24,76
BATON ROUGE / CAPITOL 1,2014,2,25,181
BATON ROUGE / CAPITOL 1,2014,2,26,70
BATON ROUGE / CAPITOL 1,2014,2,27,45
BATON ROUGE / CAPITOL 1,2014,2,28,82
BATON ROUGE / CAPITOL 1,2014,3,1,56
BATON ROUGE / CAPITOL 1,2014,3,2,69
BATON ROUGE / CAPITOL 1,2014,3,3,53
BATON ROUGE / CAPITOL 1,2014,3,4,76
BATON ROUGE / CAPITOL 1,2014,3,5,81
BATON ROUGE / CAPITOL 1,2014,3,6,106
